idx	X	Y	component
161	111357.7951024671	90736.03256151373	0
162	28281.73468844833	156039.1149000996	0
163	28253.50908441171	156089.9753487258	0
164	111355.9365864979	90750.99514883832	0
165	111347.8226307791	90742.26961598995	0
166	28253.5091807631	156089.9762016267	0
167	78147.77997810446	142303.6792188707	0
168	78147.77997810382	142303.6792188699	0
169	77949.28094403596	141922.8354137236	0
170	77949.27382727466	141922.8293944556	0
171	3076.77577044291	38989.89179065937	0
172	3076.772609745138	38989.89198991357	0
173	3041.718417328317	38933.38267745797	0
174	111351.5761298058	90757.27726277751	0
175	111349.4119176966	90741.52544916711	0
176	3041.713939770241	38933.37362295806	0
177	3038.22211016473	38927.49159650368	0
178	3038.218797654656	38927.4852108483	0
179	2988.205772647867	38824.82705058959	0
180	2988.205772648827	38824.82705058988	0
181	2961.807516274261	38753.35580954921	0
182	2961.807516273591	38753.35580954846	0
183	2880.395191496646	38614.44790085123	0
184	111377.9285654166	90751.03214218552	0
185	111346.9790735746	90738.52754929558	0
186	2880.395579293632	38614.44868448721	0
187	2865.934651063057	38576.93432238923	0
188	111336.4362071936	90746.82442713331	0
189	111348.6091392779	90744.26479730583	0
190	2865.934780738156	38576.93467804723	0
191	2778.431657436551	38448.25474302764	0
192	111341.2004573304	90750.46920894897	0
193	111348.5422980091	90744.48898759278	0
194	2778.433287505963	38448.25587964278	0
195	2754.167070144264	38433.85275762428	0
196	111360.1146074151	90756.41391101251	0
197	111342.2175116802	90742.31833032196	0
198	111354.4537626455	90734.01004801677	0
199	111351.0320947226	90725.94835305192	0
200	111344.1657721659	90737.38005487023	0
201	111348.9403405616	90723.73220759373	0
202	111334.6534632828	90766.13985825074	0
203	111338.2996562584	90739.10023413587	0
204	2754.167774089423	38433.85599142041	0
205	1000	35933.60429623378	0
